Cycle_ID,PS1_mean,PS1_std,PS1_min,PS1_max,PS1_slope,PS1_kurtosis,PS2_min,PS2_max,PS2_median,PS3_mean,PS3_std,PS3_min,PS3_max,PS3_slope,PS3_kurtosis,PS4_mean,PS4_std,PS4_max,PS4_range,PS4_slope,PS4_skew,PS4_kurtosis,PS5_std,PS5_range,PS5_slope,PS5_skew,PS5_kurtosis,PS6_std,PS6_range,PS6_slope,PS6_skew,PS6_kurtosis,EPS1_mean,EPS1_range,FS1_std,FS1_min,FS1_max,FS1_slope,FS1_kurtosis,FS2_std,FS2_range,FS2_slope,FS2_skew,FS2_kurtosis,TS1_std,TS1_range,TS1_slope,TS1_skew,TS1_kurtosis,TS2_std,TS2_range,TS2_slope,TS2_skew,TS2_kurtosis,TS3_std,TS3_range,TS3_slope,TS3_skew,TS3_kurtosis,TS4_std,TS4_slope,TS4_skew,TS4_kurtosis,VS1_mean,VS1_std,VS1_min,VS1_max,VS1_median,VS1_slope,VS1_skew,VS1_kurtosis,SE_min,SE_max,CE_std,CE_slope,CE_skew,CE_kurtosis,CP_std,CP_range,CP_slope,CP_skew,CP_kurtosis,Cooler_Condition,Valve_Condition,Pump_Leakage,Accumulator_Pressure,Stable_Flag,Cooler_Condition_enc,Valve_Condition_enc,Pump_Leakage_enc,Accumulator_Pressure_enc,Stable_Flag_enc
479,173.07807000000122,21.145144046370508,140.74,189.82,2.33333333333358e-05,-1.5285567491465983,0.0,165.69,132.60500000000002,1.1157889999999906,0.951532369468143,0.0,10.297,1.0333333333333306e-05,19.932629466470235,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0232210044547792,0.1049999999999986,-1.8333333333332052e-06,0.0083521361590044,-1.092775823112188,0.0224478335993822,0.1089999999999999,-3.333333333333262e-06,0.0328544522454286,-1.021624937552017,2641.689566666752,653.5999999999999,3.536820116224538,0.0,20.479,-0.0021316666666666,1.3574856019869292,0.0242939287683157,0.1419999999999994,4.999999999999893e-05,-0.0445435336271046,-0.2385934218284662,0.2067216566626078,0.7070000000000007,0.0001333333333332,-1.0823002377600894,0.060504192351789,0.1471914201530325,0.554000000000002,-0.0022166666666667,0.3918883613253223,-0.7123992658191742,0.0923879260990793,0.2730000000000032,0.0029999999999999,0.379676882364668,-1.330367664954058,0.1492780952525262,0.0003166666666666,0.4484596031106093,-1.0645697465138235,0.7388333333333333,0.0426028820099715,0.638,0.798,0.7535000000000001,0.0002333333333333,-0.9390903239050118,0.0427764333171833,0.0,94.177,0.6041645434445453,0.0075666666666666,-0.0746526012827166,-1.1607686457799462,0.0484208259831334,0.165,0.0006833333333333,0.0315690993446254,-1.1498982131526585,3,73,2,100,0,0,0,2,1,0
480,173.0612000000011,21.17562129100343,140.71,189.93,-2.000000000000076e-05,-1.528158953449665,0.0,165.79,132.84,1.1114484999999903,0.9603178819264736,0.0,11.516,3.833333333333318e-06,20.711706155502625,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.022972621017565,0.1080000000000005,1.000000000000038e-06,0.0127800766395006,-1.155761091401604,0.0221925973243332,0.1050000000000004,1.3333333333334825e-06,0.0316421766088786,-1.0471129527910037,2641.543466666681,651.5999999999999,3.533400277126834,0.0,20.479,-0.0021116666666666,1.273223785358521,0.0222622188671499,0.1440000000000001,1.5000000000000568e-05,0.0507763270415117,-0.015978402392522,0.2140178627020546,0.7689999999999984,0.0,-1.156206670390968,0.2636158088712785,0.1645330125604648,0.6049999999999969,-0.0018833333333333,0.1504719505124838,-0.9670373724548784,0.0744450505779637,0.2730000000000032,0.0015666666666666,0.0355655868866691,-0.910402375682876,0.2106655979666985,0.0026166666666667,0.2360853729593674,-1.5580786294478493,0.7382166666666667,0.0473547222800664,0.637,0.802,0.756,-0.0010166666666666,-0.7301872207160043,-0.5639677590282379,0.0,93.55,0.72859919632737,-0.00815,-0.2374136500985058,-1.4977549535585928,0.0575245744588055,0.1959999999999999,-0.0005666666666666,-0.2096633958230823,-1.4056422785906817,3,73,2,100,0,0,0,2,1,0
481,173.0397066666678,21.17654902041321,140.66,189.85,5.000000000000189e-06,-1.529301380539502,0.0,165.67,132.67000000000002,1.1049263333333257,0.9535853322626832,0.0,10.695,-7.666666666666674e-06,20.148864448730844,0.000211,0.0101171049383375,0.627,0.627,0.0,52.74756292068955,2951.837615575552,0.0225070756257274,0.1020000000000003,-4.166666666666726e-06,0.0275954400725527,-1.248742115967406,0.0218199914547034,0.0990000000000002,-2.000000000000076e-06,0.0242492589054032,-1.1415563558602235,2640.9174000000226,657.3999999999996,3.5339856404439303,0.0,20.479,-0.0018966666666666,1.3671422362713752,0.0214860792142261,0.1270000000000006,-1.3333333333331865e-05,-0.1560064300157669,-0.2031916784811605,0.1959509689239171,0.6669999999999945,0.0,-1.2867708977866523,0.550813518787034,0.1626745524044859,0.5159999999999982,-0.0002666666666666,0.1757815198622895,-1.2045250780301846,0.04634161796437,0.2030000000000029,-0.0001833333333333,0.7599847228957707,-0.4235711618419242,0.0503828095683437,0.0,0.189787752257614,-0.8435421928299847,0.7457666666666666,0.0471053311443855,0.639,0.811,0.747,0.0001999999999999,-0.678809037113683,-0.4049431341220675,0.0,93.376,0.180484356816749,-0.0006833333333333,-0.1704429879796681,-0.424473472721131,0.0163687625949211,0.0709999999999999,0.0001,0.130363792019037,-0.5256466916123395,3,73,2,100,0,0,0,2,1,0
482,173.02539000000075,21.177561595894453,140.75,189.83,-2.1666666666665908e-05,-1.5306969066804603,0.0,165.67,132.575,1.1067731666666571,0.9508839342317116,0.0,10.203,-3.833333333333356e-06,19.481776339393942,0.0030715,0.0436492617854767,1.087,1.087,0.0,17.99523348416863,357.9713307326283,0.0228983637206533,0.1039999999999992,-1.1666666666669082e-06,0.0463870745578703,-1.1928316593451134,0.022076891135806,0.1070000000000011,-1.8333333333335012e-06,0.0381995464810537,-1.1103614253273324,2641.394433333359,650.5999999999999,3.5261693971941206,0.0,20.479,-0.0023866666666666,1.2849429769669278,0.021821232715459,0.1219999999999998,-7.499999999999989e-05,0.2047263102167007,-0.2800019482407858,0.2128328112757884,0.8509999999999991,0.0030499999999999,-1.3163710354543663,0.5629947129679413,0.1613122954602858,0.5159999999999982,-0.0001333333333332,0.2947618678299884,-1.1412145829975655,0.0704587822773002,0.2070000000000007,0.0016333333333333,0.7720727566948596,-0.9162255563905748,0.1926663235291066,0.0054,-0.2468547761752511,-1.566038492975543,0.741416666666667,0.0414778220525405,0.637,0.807,0.7495,-0.0003333333333333,-0.9180160466459788,0.2919161305374871,0.0,92.732,0.5141974142616174,-0.0135166666666666,0.1250838094024562,-1.356721444311337,0.0386393977121222,0.133,-0.0008,0.0737919409262784,-1.2309937715763897,3,73,2,100,0,0,0,2,1,0
483,173.00561833333393,21.2104750469588,140.61,189.8,1.166666666666553e-05,-1.5294393331591654,0.0,165.65,132.57,1.101945666666655,0.9459032708023444,0.0,10.531,-7.833333333333322e-06,20.104398911225072,0.0032798333333333,0.0536246913896843,1.869,1.869,0.0,22.16610168760927,585.1305871077377,0.0227007702016913,0.100999999999999,3.5000000000001325e-06,0.0528343159596972,-1.1885910074834116,0.0217973176936727,0.1070000000000011,5.666666666666783e-06,0.0348861177404807,-1.140089165967937,2640.473466666725,656.0,3.5291878833958847,0.0,20.479,-0.0023016666666666,1.327573369058939,0.0224820100302441,0.1260000000000012,1.8333333333332056e-05,0.0055415966810586,-0.3003862596985445,0.2210411041463147,0.8320000000000007,0.0015,-1.3782098444255937,0.6957782270148125,0.1634523240037354,0.5039999999999978,-0.0002666666666666,0.2627882541018585,-1.1735390978541669,0.0597258644884179,0.25,0.0001833333333333,-0.4723798998011789,-0.6681573050051299,0.1080671229169891,-0.0050833333333334,1.3619338612639909,0.7907660264341305,0.7327333333333336,0.0443992742683431,0.634,0.801,0.738,-0.0001166666666666,-0.4377184654929831,-0.4783135482847114,0.0,92.464,0.3650454157437888,0.0167499999999999,-0.4424874806352988,-0.3548355246194021,0.0268684242601277,0.1069999999999999,0.0009333333333333,-0.2346736943616925,-0.71392895196198,3,73,2,100,0,0,0,2,1,0
484,180.70461333333455,17.364044874888865,140.56,189.88,0.0071716666666666,1.2133394183211583,0.0,165.62,164.86,0.8574901666666565,0.7460897275596191,0.0,10.422,-0.0001743333333333,37.20414887043968,0.0014393333333333,0.0182716808081675,0.466,0.466,0.0,15.53083210783414,273.8633021912739,0.0229490258108415,0.1139999999999989,5.333333333333338e-06,0.0425619438538754,-1.143783405594767,0.0220345586995369,0.1120000000000001,5.333333333333338e-06,0.0297718100137717,-1.1179344265106412,2740.640999999998,653.5999999999999,2.710009425235248,0.0,20.479,-0.01258,6.758485344914273,0.0224424634714343,0.1450000000000013,-6.166666666666506e-05,0.0139145168949915,-0.2515550230661811,0.223691341783469,0.7860000000000014,-0.0009833333333334,-1.276088311989657,0.3593843521904434,0.1632981900967944,0.5159999999999982,-0.0083333333333333,0.549266953619707,-0.9818336380163136,0.0689488921029353,0.2779999999999987,0.0029333333333333,0.953910300756914,0.430976814191756,0.167898066794509,0.0037,-0.3553952035590064,-1.1080337683655272,0.7573333333333332,0.045124519080232,0.649,0.834,0.7635000000000001,0.0016499999999999,-0.9727282779916132,0.4636615433132509,0.0,65.769,0.4628003274151342,-0.0057666666666666,0.4845184746131841,-0.9143307113310204,0.0352897372554055,0.139,-0.0001166666666666,0.5030078675567661,-0.8231073519169825,3,73,2,100,0,0,0,2,1,0
485,173.44945666666766,21.11186970493452,140.02,189.83,-0.0071816666666666,-1.4937591390753704,0.0,165.77,133.265,1.0701024999999944,0.9510633594353196,0.0,13.094,0.0002135,21.61914883541144,0.0227533333333333,0.22656380886822,4.76,4.76,0.0,13.227933101000223,200.84948885665705,0.0228012537642611,0.1030000000000015,1.000000000000038e-06,0.0292514685736231,-1.184095464165667,0.0218965996694312,0.1019999999999985,8.333333333331675e-07,0.0181429080315168,-1.1495234021457337,2646.839966666715,656.5999999999999,3.5261551546880807,0.0,20.479,-0.0021483333333333,1.157027094780827,0.0219197246916003,0.1319999999999996,2.3333333333332245e-05,-0.1217479702556856,-0.1036101905454285,0.2656857354093363,0.9289999999999948,0.0018166666666665,-1.39587457754252,0.6434468658220287,0.1712376605448958,0.6530000000000058,0.0076833333333334,0.652327785687065,-0.6921337953240836,0.0483415969947207,0.1879999999999952,0.0025999999999999,0.1010990342501156,-0.0970911491140276,0.0889812386592441,0.0005833333333333,0.3882489749910901,0.9187757675222246,0.7804000000000001,0.0434139762442157,0.696,0.868,0.779,-0.0022333333333333,-0.1647309362316725,-0.9496659496704504,0.0,92.887,0.2798366482829265,0.0049833333333333,-0.3651847808204672,0.4221478553674527,0.0232438462585022,0.1109999999999999,0.0006166666666666,-0.4582461162377972,0.1030456254677441,3,73,2,100,0,0,0,2,1,0
486,172.98980166666777,21.14751203279789,140.61,189.82,2.8333333333331248e-05,-1.5326724573714872,0.0,165.64,132.49,1.074862499999995,0.9481145009581274,0.0,10.336,-2.733333333333336e-05,20.06527653733618,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0228541673072015,0.1059999999999998,3.333333333334447e-07,0.0513505719875715,-1.1322279885716309,0.0218593731325944,0.1020000000000003,1.5000000000000568e-06,0.0509747760813006,-1.1191581140207063,2635.5107000000385,647.8000000000002,3.5224139261461467,0.0,20.479,-0.0020549999999999,1.2590957637160836,0.0219339396446085,0.1370000000000004,-5.166666666666468e-05,-0.0323862227507516,0.0528476731885563,0.2209912642818464,0.8249999999999957,0.0014999999999999,-1.3330886748337385,0.5078878269757721,0.1755640117513329,0.5630000000000024,0.00105,0.1901490805152056,-1.281740677998792,0.0566587715088224,0.25,0.0009,0.6418080054924011,-0.1999300099720224,0.2544668473276805,0.0112,-0.2947121384437595,-1.6651633144204985,0.7384166666666665,0.0436578712516107,0.641,0.813,0.751,-0.0005333333333333,-0.5977091325657325,-0.6927888207971251,0.0,92.835,0.7874267604390619,-0.0307,0.3379151644112316,-1.6068004512512166,0.0616007756083927,0.197,-0.0022166666666666,0.3225704343975257,-1.563208839715991,3,73,2,100,0,0,0,2,1,0
487,172.89851000000093,21.19991190736179,140.52,189.72,-8.333333333330491e-06,-1.5318013127011112,0.0,165.66,132.12,1.0703683333333271,0.9460801738386372,0.0,10.828,9.166666666666694e-06,21.61928582993532,0.0002303333333333,0.0064131853673159,0.265,0.265,0.0,31.4464829077573,1060.2251705673452,0.0230747521378284,0.1029999999999997,4.16666666666643e-06,0.0427530659282342,-1.0964418454748144,0.0219565498099213,0.1079999999999987,1.6666666666669271e-06,0.032373849859406,-1.0906674193142063,2633.891266666734,652.0,3.518032341219149,0.0,20.479,-0.0020149999999999,1.325789638139475,0.0242863930810832,0.1399999999999988,-1.3333333333334826e-05,-0.002315533548995,-0.1642039732379854,0.2383652076587982,0.875,0.0012333333333333,-1.348280233372846,0.5910434778386282,0.1639021142498027,0.5739999999999981,0.0013666666666666,0.3052127488942011,-1.1067748749685664,0.0863363754290288,0.2769999999999939,0.0016999999999999,-0.0712278407260705,-1.2270851460080652,0.0802881114071896,-0.0037,-0.6743108464989098,0.8920287273393162,0.7312833333333333,0.0443362499040633,0.644,0.8,0.746,-0.0008499999999999,-0.5814019648426958,-0.7673809633033137,0.0,92.439,0.4277689053553202,0.0196666666666667,0.667104503152961,0.1123958965574143,0.0362773996066727,0.177,0.0016166666666666,0.5700352517830582,0.2946647633385559,3,73,2,100,0,0,0,2,1,0
488,172.77909500000058,21.265972576653173,140.47,189.71,-4.50000000000017e-05,-1.5439843553429324,0.0,165.64,131.89499999999998,1.0802288333333268,0.943573087684244,0.0,10.531,-1.3000000000000013e-05,20.33318093773438,0.0104618333333333,0.0725230897253115,1.498,1.498,0.0,9.35299344562052,107.82684922013132,0.0231086754217977,0.1059999999999998,0.0,0.0303816682757633,-1.1243891669590818,0.0221571500718288,0.1089999999999999,1.8333333333332052e-06,0.030291809788512,-1.0911050643463112,2633.684200000041,651.7999999999997,3.555492782334587,0.0,20.479,-0.0020783333333333,1.4064535167986332,0.0224922400816123,0.1390000000000011,2.16666666666665e-05,0.0602449683336929,-0.259387436372144,0.2197329035189973,0.8240000000000052,0.0014999999999999,-1.1618359318485862,0.1614959386946886,0.1640090749521701,0.5859999999999985,0.0018833333333333,0.4291106313649809,-1.0405666447631063,0.0828133175012066,0.277000000000001,-0.0002666666666666,-0.1754400907709883,-1.0594828602278918,0.2410315625943346,0.0069666666666666,-0.3415756132998893,-1.68548831816403,0.7332666666666666,0.0450295705311767,0.642,0.808,0.7475,-0.0001666666666666,-0.3869237752999336,-1.0011716167425195,0.0,94.157,0.7973076438169201,-0.01945,0.1966744256073503,-1.5590388504128745,0.0651000426693835,0.197,-0.0016833333333333,0.1287480530495426,-1.5159503478361038,3,80,2,100,0,0,1,2,1,0
489,172.76586333333367,21.26196377857247,140.38,189.69,-1.000000000000038e-05,-1.543527381083702,0.0,165.59,132.14,1.068508666666664,0.9474477548964014,0.0,10.562,-2.616666666666667e-05,21.56360262888088,0.0139466666666666,0.1333617667182883,3.701,3.701,0.0,13.155749227062705,223.66999619902248,0.0229864004715592,0.1109999999999988,-8.333333333334636e-07,0.0220573033102129,-1.1436834786428782,0.0217842247197114,0.100999999999999,-2.000000000000076e-06,0.027235855332933,-1.129937995033744,2633.740766666688,651.5999999999999,3.532054024306852,0.0,20.479,-0.0026816666666666,1.1055167923121827,0.0246168767763545,0.1449999999999995,-1.6666666666687036e-06,-0.0642592562100059,-0.2053835969693658,0.2065512278400254,0.8359999999999985,-0.0012333333333333,-1.2191849511070614,0.5294682101685297,0.173810940551956,0.5899999999999963,0.0002,0.3436810813036272,-1.022661609060712,0.0645503657791511,0.2620000000000004,0.0016333333333334,0.5092646545467017,-0.4627645789348533,0.0416571022355928,0.0013666666666666,-0.7206484091027613,-0.949077187461361,0.7292166666666665,0.0482196680711189,0.644,0.804,0.739,-0.0008166666666666,-0.3396320683411332,-0.9231492465296718,0.0,92.667,0.2118242484283189,9.999999999994456e-05,0.0378354020797848,-1.0604457185496508,0.0184701260297691,0.0849999999999999,3.333333333333336e-05,-0.0605489058296241,-0.7359029451998276,3,80,2,100,0,0,1,2,1,0
490,172.76568000000097,21.27966101635399,140.35,189.77,1.5000000000000568e-05,-1.54542542041314,0.0,165.66,131.73000000000002,1.0772134999999985,0.9479176535531616,0.0,10.609,1.1833333333333365e-05,21.487595244070132,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0228616941896751,0.1069999999999993,-1.666666666665743e-07,0.0285874324457456,-1.1482946246706298,0.0220755630046486,0.100999999999999,1.3333333333334825e-06,0.0265671610717355,-1.0910181737711822,2633.999333333345,649.7999999999997,3.540884206271398,0.0,20.479,-0.0029516666666666,1.1820363959198603,0.0236873721632434,0.1560000000000005,-1.5000000000000568e-05,-0.0300846699086219,-0.0488294545857685,0.2130224062289118,0.8079999999999998,5.000000000000189e-05,-1.3031961554333615,0.604852672045403,0.1775724726852549,0.6400000000000006,0.0002,0.3505749581245819,-0.9098888813241096,0.0630168936785122,0.1799999999999997,6.666666666674815e-05,0.160734596578397,-1.407919998924468,0.0437470348201521,0.0015666666666666,-1.284337155613972,-0.0579070905166396,0.7351666666666663,0.0523921643844658,0.646,0.831,0.7404999999999999,1.666666666666668e-05,-0.0519695184903004,-0.9990751744254474,0.0,95.607,0.2434143038798938,-0.0042333333333332,0.7108473668597777,-0.4604668360240569,0.0219872437765375,0.08,-0.0005666666666666,0.5381107928571618,-0.5886832129453428,3,80,2,100,0,0,1,2,1,0
491,172.7696750000003,21.27417034052607,140.45,189.75,3.333333333335039e-06,-1.5452737920196349,0.0,165.71,131.78,1.0823271666666634,0.9528011741501748,0.0,10.57,3.650000000000001e-05,21.190188141471044,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0225612839167504,0.1100000000000012,5.666666666666783e-06,0.0148759338340101,-1.1953448513993326,0.0219367554517527,0.1089999999999999,3.166666666666688e-06,0.0227542202069814,-1.1343856055686847,2634.5375333333677,651.5999999999999,3.5528979773309293,0.0,20.479,-0.0025033333333333,1.3547995017638588,0.0223471049579134,0.129999999999999,2.3333333333332245e-05,0.0575892545399305,-0.1813272511463339,0.1988016851035223,0.7149999999999963,-0.0002666666666666,-1.1681511353623946,0.1530743272552297,0.1795129212310048,0.5820000000000007,6.666666666674815e-05,0.4201453040051739,-1.1461000101511087,0.0696141967481413,0.2620000000000004,0.0013,-0.3143217965254736,-0.937690496501692,0.0365321623899946,0.0015,0.96408990642753,-0.2916639398581657,0.7264999999999999,0.0482992408497966,0.634,0.805,0.743,-0.0009666666666666,-0.4720582627277643,-0.9361573440867113,0.0,94.159,0.185913543227909,0.0001333333333333,-0.3778425382674555,-0.7630083721531933,0.0187305158023537,0.0669999999999999,-0.0001333333333333,-0.5312444748639978,-0.730490228030737,3,80,2,100,0,0,1,2,1,0
492,172.78612666666726,21.291687116430086,140.38,189.75,-3.5000000000001325e-05,-1.544703542198562,0.0,165.59,131.865,1.070059499999996,0.9435751160487512,0.0,10.445,-1.1666666666666676e-05,20.840248676045505,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0227563055364149,0.1029999999999997,-8.666666666666897e-06,0.0244386968528091,-1.1578041267602273,0.0220547724742035,0.1059999999999998,-7.333333333333414e-06,0.0173362896670948,-1.1117516335798945,2634.8617000000213,651.5999999999999,3.545834035625077,0.0,20.479,-0.0025316666666666,1.2040681413717709,0.0230699828420684,0.1419999999999994,1.1666666666669082e-05,-0.0206912700442884,0.0495817187960896,0.2189442718288529,0.7620000000000005,0.0,-1.4232548109070484,0.687639576888214,0.182584326788717,0.5820000000000007,0.0010333333333332,0.3168332294979146,-1.3492252687543973,0.0740580459279521,0.2659999999999982,0.0017666666666666,0.0587482829138882,-0.7895797276911796,0.0143321317325799,0.00025,-0.9685569507631469,0.3092067049411096,0.7257833333333334,0.0435859655036903,0.63,0.78,0.739,3.333333333333336e-05,-0.7396305970651574,-0.6580668647355044,0.0,94.449,0.2008594865405498,0.002,0.085112901765995,-0.964573139294108,0.0202425500699228,0.0809999999999999,0.0004333333333333,0.0336790332310775,-0.7898859825188067,3,80,2,100,0,0,1,2,1,0
493,172.77978833333432,21.288268409428447,140.4,189.74,-1.166666666666553e-05,-1.5442625401377954,0.0,165.62,132.02,1.073611333333331,0.9435796917085938,0.0,10.344,1.4333333333333308e-05,20.781984302665496,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.022513632388079,0.0990000000000002,3.333333333334447e-07,0.0217624939629188,-1.2076046491550136,0.0218992008352409,0.1030000000000015,-6.666666666668893e-07,0.0234277612204757,-1.124350110128969,2633.54910000003,651.5999999999999,3.558528743642598,0.0,20.479,-0.0019499999999999,1.5119871234686064,0.0226739791513434,0.1660000000000003,2.333333333333521e-05,-0.0591405793232051,0.2892177259199009,0.217135776774707,0.855000000000004,0.0014833333333334,-1.4606104026066824,1.0337954742342577,0.1821779433838129,0.554000000000002,0.0003166666666666,0.2742657997158594,-1.3772725727449482,0.0599681836939854,0.1760000000000019,0.0001333333333333,0.1093293513844489,-1.2210474007059908,0.0201597164331906,0.00025,2.359641357654926,8.434965689143569,0.7267499999999998,0.0410798511032679,0.642,0.774,0.746,-0.0005833333333333,-0.7235924909536436,-1.0396702963455444,0.0,94.354,0.1682385632566645,0.0002833333333333,0.2071420543282005,-1.2785831110057455,0.0174655533996365,0.0639999999999998,4.999999999999819e-05,-0.0210419838329584,-1.086939351110327,3,80,2,100,0,0,1,2,1,0
494,172.80057333333434,21.26012644611073,140.52,189.77,1.166666666666553e-05,-1.5456614611742234,0.0,165.52,132.46,1.0735224999999948,0.9499156324785216,0.0,10.5,-1.1666666666666676e-05,20.735844296887358,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0223745791170843,0.1100000000000012,1.000000000000038e-06,0.0234963212349633,-1.2257521690229742,0.0216344486384303,0.1029999999999997,-8.333333333331675e-07,0.0259076467431781,-1.141269117609886,2633.7169000000167,651.5999999999999,3.5192716607133345,0.0,20.479,-0.0021949999999999,1.0116620594049337,0.0225975800080943,0.1500000000000003,1.5000000000000568e-05,0.089103984348739,-0.0490445086618849,0.2072975612227239,0.8239999999999981,0.0009833333333332,-1.1927052994401093,0.4464395227393574,0.1899682751291793,0.597999999999999,-0.0003333333333333,0.1434629758041163,-1.2904160589732965,0.0761682549068543,0.2620000000000004,0.0016333333333333,0.6455287150906296,-0.4892934473582979,0.0316200358422731,0.0014999999999999,1.606155643884112,1.6392629283013769,0.7149166666666671,0.060729260291523,0.573,0.799,0.737,-0.0004999999999999,-0.6664011017728592,-0.584407461411701,0.0,94.571,0.1791120567937537,-0.0003666666666666,0.5415906344519708,-0.3213215106729623,0.0185260777164394,0.0709999999999999,3.333333333333336e-05,0.2731103525808203,-0.7519073366783027,3,80,2,100,0,0,1,2,1,0
495,172.78489000000118,21.28793328675285,140.38,189.77,5.000000000000189e-06,-1.5418372725836698,0.0,165.65,132.685,1.071314999999998,0.9393280377172136,0.0,10.227,4.000000000000003e-06,19.980211917743222,0.1649071666666666,0.5408287922703696,4.527,4.527,0.0,3.912380636861852,16.528032052551413,0.0222200207014356,0.1070000000000011,1.1666666666666122e-06,0.0345256638647783,-1.1723277068695188,0.0216914513108785,0.1029999999999997,3.333333333333262e-06,0.0256735711746146,-1.0928624568395595,2634.841266666725,652.0,3.540078842087733,0.0,20.479,-0.0018166666666666,1.2025814357600142,0.0223713298665949,0.1330000000000009,3.3333333333344463e-06,-0.0518255847849178,-0.0592826960430326,0.2103305572981099,0.7689999999999984,0.0003999999999998,-1.2814284582758773,0.5472502195332893,0.2011950518499123,0.6720000000000041,-0.0002,0.1488284057147535,-1.200614838807912,0.062259126952511,0.2150000000000034,-0.0002666666666666,-0.6482617912563227,-0.79592898189359,0.0274007856740555,-0.0002,0.8647756490555819,3.685023808481959,0.7303999999999999,0.0473244827406139,0.637,0.811,0.751,-0.0007333333333333,-0.5082290128170078,-1.0336234256708683,0.0,94.946,0.2044089039156561,-0.0005,-0.2482412446410829,0.046276855092854,0.0186398915113676,0.086,-1.666666666666853e-05,-0.3565168905663748,-0.1779824483354377,3,80,2,100,0,0,1,2,1,0
496,155.50824333333398,15.38224325580607,140.29,189.72,1.833333333333087e-05,0.684545870241402,0.0,165.46,124.445,1.594254833333331,0.8210302241046261,0.0,10.32,1.683333333333333e-05,17.363337521962187,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0222789011897404,0.1089999999999999,-2.3333333333332243e-06,0.0327191040812276,-1.1682558576078803,0.0216313619825989,0.1040000000000009,-5.000000000000189e-07,0.0099909386599601,-1.1148527945523925,2401.7621666666905,655.7999999999997,2.906126919794721,0.0,20.291,-0.0019683333333333,2.5033034895684434,0.0230599001997454,0.1319999999999996,-2.8333333333332438e-05,-0.0994050745057798,-0.0365421381120132,0.2910259491103076,1.0160000000000051,0.0013666666666666,-0.9837084661600825,-0.3035644252249394,0.2884391573625183,0.9099999999999966,0.0072833333333332,-0.4409228936403153,-1.171241543487239,0.0796225470579785,0.2580000000000026,-0.0013,-0.0531829221605084,-1.4699396698116414,0.0280793073276392,0.0016333333333333,-2.7165509132798884,6.687908108606713,0.6463500000000001,0.0532265049888994,0.582,0.771,0.635,-0.0015333333333333,1.1532115198192785,0.1907939217810543,0.0,76.385,0.2469278633978396,-0.0082833333333333,0.2582984928261774,-0.9104054928142946,0.0231257192080352,0.0749999999999999,-0.0005333333333333,0.1385835048063304,-1.3638788722203492,3,80,2,100,0,0,1,2,1,0
497,172.77171500000102,21.28977261211218,140.43,189.77,6.66666666666534e-06,-1.546611125153471,0.0,165.57,131.965,1.0683131666666663,0.9437264817872968,0.0,10.422,-1.3333333333333345e-06,20.348244696862825,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0218696072184409,0.1089999999999999,3.333333333331486e-07,0.0341967764484608,-1.2205238086770596,0.0212855036736011,0.1070000000000011,1.6666666666687036e-07,0.03200650175341,-1.1294446172257295,2633.848233333372,654.0,3.524084681804699,0.0,20.479,-0.0016716666666666,1.132219471265736,0.0216968791918715,0.141,5.999999999999931e-05,-0.0227513706913056,-0.1898277840090236,0.2139631815419547,0.7819999999999965,0.00125,-1.1679608425398893,0.1877240237871915,0.1782893987937095,0.6880000000000024,-0.0029333333333333,0.3206799345947485,-0.8168725037633688,0.0437261554068805,0.1280000000000001,0.0016833333333334,0.2885661254706925,-1.722867336454896,0.0183956516601074,0.0,-1.946157063888665,5.094313945752766,0.7102333333333332,0.0536927576328709,0.599,0.786,0.7164999999999999,0.00055,-0.4549914862171639,-0.7212981296582761,0.0,94.044,0.135752113754773,0.0049666666666666,0.6065588703736748,-0.4422671238625617,0.0122888725637826,0.0499999999999998,0.0004833333333333,0.5454293578752344,-0.5458114532673797,3,80,2,100,0,0,1,2,1,0
