Cycle_ID,PS1_mean,PS1_std,PS1_min,PS1_max,PS1_range,PS1_median,PS1_rms,PS1_slope,PS1_skew,PS1_kurtosis,PS2_mean,PS2_std,PS2_min,PS2_max,PS2_range,PS2_median,PS2_rms,PS2_slope,PS2_skew,PS2_kurtosis,PS3_mean,PS3_std,PS3_min,PS3_max,PS3_range,PS3_median,PS3_rms,PS3_slope,PS3_skew,PS3_kurtosis,PS4_mean,PS4_std,PS4_min,PS4_max,PS4_range,PS4_median,PS4_rms,PS4_slope,PS4_skew,PS4_kurtosis,PS5_mean,PS5_std,PS5_min,PS5_max,PS5_range,PS5_median,PS5_rms,PS5_slope,PS5_skew,PS5_kurtosis,PS6_mean,PS6_std,PS6_min,PS6_max,PS6_range,PS6_median,PS6_rms,PS6_slope,PS6_skew,PS6_kurtosis,EPS1_mean,EPS1_std,EPS1_min,EPS1_max,EPS1_range,EPS1_median,EPS1_rms,EPS1_slope,EPS1_skew,EPS1_kurtosis,FS1_mean,FS1_std,FS1_min,FS1_max,FS1_range,FS1_median,FS1_rms,FS1_slope,FS1_skew,FS1_kurtosis,FS2_mean,FS2_std,FS2_min,FS2_max,FS2_range,FS2_median,FS2_rms,FS2_slope,FS2_skew,FS2_kurtosis,TS1_mean,TS1_std,TS1_min,TS1_max,TS1_range,TS1_median,TS1_rms,TS1_slope,TS1_skew,TS1_kurtosis,TS2_mean,TS2_std,TS2_min,TS2_max,TS2_range,TS2_median,TS2_rms,TS2_slope,TS2_skew,TS2_kurtosis,TS3_mean,TS3_std,TS3_min,TS3_max,TS3_range,TS3_median,TS3_rms,TS3_slope,TS3_skew,TS3_kurtosis,TS4_mean,TS4_std,TS4_min,TS4_max,TS4_range,TS4_median,TS4_rms,TS4_slope,TS4_skew,TS4_kurtosis,VS1_mean,VS1_std,VS1_min,VS1_max,VS1_range,VS1_median,VS1_rms,VS1_slope,VS1_skew,VS1_kurtosis,SE_mean,SE_std,SE_min,SE_max,SE_range,SE_median,SE_rms,SE_slope,SE_skew,SE_kurtosis,CE_mean,CE_std,CE_min,CE_max,CE_range,CE_median,CE_rms,CE_slope,CE_skew,CE_kurtosis,CP_mean,CP_std,CP_min,CP_max,CP_range,CP_median,CP_rms,CP_slope,CP_skew,CP_kurtosis,Cooler_Condition,Valve_Condition,Pump_Leakage,Accumulator_Pressure,Stable_Flag
21,158.61717000000047,14.558236256191895,143.2,190.82,47.620000000000005,153.73,159.28386252756383,-3.999999999999678e-05,1.3230415548921064,0.5523443123223437,107.79408933333362,46.44963652362307,0.0,166.47,166.47,127.78,117.37603856145147,1.6666666666675194e-06,-1.835209534608172,1.504145791780621,1.8004373333333341,0.9023480812522353,0.0,11.008,11.008,2.062,2.013903337054683,1.8333333333333387e-05,0.4461508093645886,11.847027500188176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.819560499999954,0.0376271179658592,8.735,8.916,0.18100000000000094,8.82,8.819640764405618,-3.833333333333281e-06,-0.025216273999314223,-0.8483662938137675,8.75107483333339,0.03840889089745011,8.667,8.851,0.18400000000000105,8.751,8.75115912216765,-2.3333333333332243e-06,0.03119371970056935,-0.8721696929051492,2444.7216333333554,193.2678997626476,2242.0,2875.6,633.5999999999999,2379.8,2452.349148381341,3.333333333330302e-05,1.3114612550020686,0.5292892965067075,6.638245000000004,3.0185229525340667,0.0,20.479,20.479,7.764,7.292309476085063,-0.0021616666666666663,-1.2666226174323354,1.9635530541203297,9.695861666666673,0.02996941547459492,9.635,9.769,0.13400000000000034,9.696,9.695907983525844,-0.0001366666666666679,0.019565822647179633,-1.134639865168149,48.02619999999999,0.33658207518127486,47.363,48.453,1.0900000000000034,48.059,48.027379419799004,0.004883333333333321,-0.5698465175932522,-1.005791098041063,52.58476666666666,0.21331841354078138,52.203,52.848,0.644999999999996,52.586,52.585199344809325,0.002666666666666728,-0.11684516158367948,-1.4563843870981734,49.347150000000006,0.0848659383969791,49.23,49.516,0.28600000000000136,49.332,49.347222975057065,0.0031333333333332545,0.13640150283092267,-1.4046846336617893,44.498483333333326,0.07381542107777286,44.391,44.621,0.23000000000000398,44.463,44.49854455691033,0.0029333333333333655,0.314225642264632,-1.3350052834248423,0.6186666666666666,0.03721588669133415,0.55,0.706,0.15599999999999992,0.609,0.6197850164909333,-0.000949999999999999,0.643853629351012,0.26597062414040273,59.94155000000003,23.901781503634833,0.0,81.57,81.57,69.352,64.53126819961003,-0.006049999999999992,-2.02056212218031,2.322500157642108,17.734166666666667,0.32703838544665603,17.132,18.265,1.1329999999999991,17.732,17.737181891909064,-0.00013333333333331865,0.08214955568600651,-1.1730731588176633,1.2668833333333331,0.02772669692232058,1.224,1.317,0.09299999999999997,1.264,1.267186706843155,-6.666666666666672e-05,0.2045302974176403,-1.106462153798488,3,100,0,130,1
22,158.57060333333317,14.532412179996872,143.11,190.89,47.77999999999997,153.755,159.23513194413545,-5.3333333333332195e-05,1.3307227999910647,0.5741655982543783,107.73928499999984,46.429803334533474,0.0,160.49,160.49,127.66,117.31785955256214,-8.33333333333286e-06,-1.836851453447777,1.505101691619613,1.7975006666666653,0.9028725838490497,0.0,10.992,10.992,2.055,2.0115137457480436,5.1666666666666895e-06,0.48409024887219054,12.065327996894263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.829950666666585,0.02309970922375896,8.769,8.898,0.12899999999999956,8.83,8.829980881764751,5.000000000000189e-07,0.012114715312152389,-0.8671518565140182,8.760344500000038,0.02343032550101091,8.7,8.825,0.125,8.76,8.760375833195317,1.3333333333331865e-06,0.04176464750793636,-0.8583736398781121,2441.7758000000345,193.2027513633264,2242.0,2869.4,627.4000000000001,2377.6,2449.4073488499344,-0.0006666666666666666,1.3202446476616863,0.5488113597738193,6.644133333333335,2.99677653524954,0.0,19.801,19.801,7.7669999999999995,7.288702034884765,-0.0027533333333333338,-1.341804691241652,1.8455157901483439,9.656905000000007,0.016135550037107475,9.611,9.708,0.09699999999999953,9.657,9.656918480291742,3.4999999999998364e-05,0.12930469151154853,-0.022098260226495192,48.27095,0.30715638931983785,47.617,48.625,1.0080000000000027,48.34,48.2719272346775,0.0032500000000000046,-0.7364330136393369,-0.7588665091416238,52.84005000000001,0.1987096227329385,52.516,53.09,0.5740000000000052,52.84,52.840423631124196,0.004366666666666674,-0.12354327621599283,-1.4711194803183396,49.62603333333335,0.07237517223161309,49.422,49.75,0.32800000000000296,49.664,49.626086109693006,0.0034500000000000125,-0.7741113581612509,0.3886624944529449,44.66851666666666,0.07075462097198222,44.566,44.805,0.23899999999999721,44.637,44.66857270404626,0.0033333333333332624,0.4070030363124001,-1.062199476555416,0.6307000000000004,0.029301478916031982,0.577,0.712,0.135,0.6225,0.6313802868847478,0.00033333333333333365,0.8177796660211708,0.43352733800294097,60.1872,23.982661151201164,0.0,81.855,81.855,69.604,64.78940561336657,0.0028666666666668545,-2.026065188477323,2.336869639553761,17.942616666666666,0.2692842421226233,17.556,18.426,0.8699999999999974,17.923000000000002,17.944637272734163,-5.000000000000189e-05,0.2178110908947354,-1.2791614756039942,1.2905,0.021839184966477132,1.263,1.333,0.07000000000000006,1.289,1.2906847794872298,8.333333333333526e-05,0.38665254913967423,-1.1785183751530528,3,100,0,130,1
23,158.53252166666684,14.57331746690502,143.13,190.85,47.72,153.69,159.20094851470787,-4.1666666666666665e-05,1.329495998653435,0.5651510263087709,107.730178666667,46.39269749309508,0.0,166.6,166.6,127.65,117.29481564092103,5.666666666666723e-05,-1.834948374666721,1.5043356812626634,1.7913808333333363,0.9022883763701153,0.0,10.883,10.883,2.047,2.00578403726988,-5.466666666666664e-05,0.4534622886372145,11.356781503887941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.833388333333271,0.024232406619144442,8.778,8.896,0.11800000000000033,8.834,8.833421571339043,1.5000000000000568e-06,0.03509980424900584,-0.7584793507328071,8.763845666666684,0.024937431996008525,8.704,8.828,0.12399999999999878,8.764,8.763881146196908,2.9999999999998175e-06,0.07091354403429218,-0.7347622812508567,2438.77120000002,193.9744663881267,2237.8,2867.4,629.5999999999999,2374.4,2446.47318799122,-0.0006333333333332879,1.309319631109871,0.5211526093628174,6.636838333333332,3.020973263513579,0.0,20.479,20.479,7.762,7.292043782209943,-0.002330000000000001,-1.2452663718032262,1.9923130613803695,9.632158333333326,0.01701587290019395,9.586,9.686,0.09999999999999964,9.632,9.632173363178913,-2.666666666666669e-05,0.18869604590363873,0.040482590935334795,48.49956666666666,0.3055152678490697,47.855,48.879,1.024000000000001,48.547,48.50052892941821,0.004033333333333407,-0.7225299506529038,-0.6801025384792956,53.06208333333335,0.1878816375333738,52.738,53.309,0.570999999999998,53.0665,53.06241595690244,0.003133333333333373,-0.18822801315558524,-1.4373650825405309,49.856116666666665,0.07665465666799902,49.652,50.004,0.35199999999999676,49.869,49.85617559557358,0.004300000000000044,-0.5385005123703029,-0.07649710537671872,44.855266666666665,0.0472369441103977,44.762,44.965,0.20300000000000296,44.867,44.855291539200444,0.0028666666666666172,-0.2698093260320551,0.0547859040536105,0.6217333333333335,0.04075858464449205,0.566,0.723,0.15700000000000003,0.6114999999999999,0.6230678935717999,-0.0004333333333333337,1.2886791314741632,0.751672445291601,60.08256666666666,23.941832259573513,0.0,81.893,81.893,69.6565,64.67709137863267,0.004633333333333193,-2.0256435738631593,2.3363091519694237,17.955650000000002,0.1551674176494538,17.679,18.429,0.75,17.934,17.956320442952673,0.001366666666666679,0.5759716751508166,-0.05526596527226335,1.297683333333334,0.012759952542579828,1.271,1.332,0.061000000000000165,1.294,1.2977460652993709,0.00033333333333333365,0.49399573343756553,0.24856238415884935,3,100,0,130,1
24,158.50901166666603,14.523048337264807,143.43,190.8,47.370000000000005,153.67,159.17294277781446,-3.333333333335039e-06,1.3413415664716686,0.5931027279062167,107.73016933333359,46.41436023203017,0.0,160.16,160.16,127.53999999999999,117.30337684967685,2.3333333333333427e-05,-1.8380824596252883,1.5078159224440801,1.7924931666666655,0.9030048504594637,0.0,11.062,11.062,2.047,2.0070997764186984,1.166666666666664e-05,0.48584373284461696,11.810711003702743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.825094499999933,0.023012733498724864,8.771,8.889,0.11799999999999855,8.826,8.825124504494593,-7.499999999999988e-06,0.06802873038610278,-0.7560206274286476,8.754625499999971,0.023488811160848323,8.698,8.818,0.11999999999999922,8.755,8.754657010385962,-1.1166666666666695e-05,0.11558176899452258,-0.7352612274246804,2437.650633333358,192.99995641519217,2238.0,2865.4,627.4000000000001,2373.6,2445.2790420249844,0.0002666666666666515,1.3279897555803766,0.5657877376614278,6.632769999999998,3.0099305369227354,0.0,19.905,19.905,7.7595,7.2837709814353735,-0.0022150000000000013,-1.3143361662520627,1.8153028867310512,9.61686333333334,0.018004110333168042,9.553,9.666,0.11299999999999955,9.617,9.616880186422208,-5.333333333333338e-05,-0.07664902899594249,0.18124164337580595,48.71131666666664,0.28904333537070526,48.094,49.043,0.9489999999999981,48.789,48.7121742221593,0.0028666666666666172,-0.7281370211652147,-0.7511769797294461,53.25635,0.1786133463658304,52.922,53.484,0.5620000000000047,53.2655,53.25664951956703,0.0020166666666667035,-0.2571768361465383,-1.3164043029632306,50.07588333333332,0.07316513096338305,49.922,50.25,0.32800000000000296,50.074,50.07593678354905,0.004100000000000037,0.10580011539773869,-0.4595134664452498,45.05454999999999,0.06471564081940874,44.937,45.145,0.2080000000000055,45.059,45.054596478235894,0.0029999999999999953,-0.5808033579471312,-1.0699515423667705,0.6250333333333333,0.02665768598776387,0.586,0.691,0.10499999999999998,0.619,0.6256015505095874,-0.0003500000000000003,1.0866171792515342,0.474730857585528,59.9592,23.94540782752857,0.0,82.106,82.106,69.44550000000001,64.56383059164524,-0.0005333333333332746,-2.0076445289851947,2.2937214074366903,17.929516666666675,0.21554585681216162,17.438,18.486,1.0480000000000018,17.926000000000002,17.930812249216896,0.0023333333333332837,-0.09354515148712553,-0.18959465416513765,1.302283333333333,0.017371520434959726,1.262,1.346,0.08400000000000007,1.3035,1.3023991899567506,0.0003166666666666688,0.03944076296358087,-0.5309256783015845,3,100,0,130,1
25,158.444608333334,14.5526975029808,143.3,190.78,47.47999999999999,153.59,159.111517227748,-7.166666666666306e-05,1.3447976463830238,0.5913951544773686,107.71205083333352,46.33420951992515,0.0,166.78,166.78,127.53999999999999,117.25504196647066,-8.499999999999849e-05,-1.8385736549319815,1.5136745740137991,1.792617499999999,0.9098072956366814,0.0,11.266,11.266,2.031,2.0102802830699944,3.2666666666666657e-05,0.5773467985439007,12.412121412698063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.81421100000003,0.025155128284308235,8.75,8.882,0.13199999999999967,8.815,8.814246895395971,4.166666666666726e-06,0.04839165299859058,-0.6201225588789137,8.743425166666638,0.025204723101809236,8.678,8.814,0.13599999999999923,8.743,8.743461495492971,4.499999999999875e-06,0.1053181563353025,-0.5894963638412078,2437.126766666705,192.88739593402912,2238.0,2867.8,629.8000000000002,2372.8,2444.747926538288,-0.0003333333333333333,1.3328409768804388,0.5709093502494436,6.634750000000003,3.0217072383284727,0.0,20.479,20.479,7.758,7.290447324867426,-0.0026333333333333347,-1.2651351859964686,1.9565368693781293,9.606636666666667,0.018644605713777455,9.549,9.662,0.11300000000000132,9.606,9.60665475941894,-2.16666666666665e-05,0.03684650517930139,-0.028087592672667583,48.91953333333334,0.293585107857254,48.289,49.293,1.0039999999999978,48.9745,48.92041428449546,0.0025333333333333505,-0.6941203860271854,-0.7977399827520077,53.4621,0.18536124190347864,53.117,53.687,0.5700000000000003,53.449,53.46242133686054,0.0038500000000000274,-0.2803462828860201,-1.270578177531755,50.26948333333335,0.06646790996831153,50.156,50.418,0.26200000000000045,50.275000000000006,50.2695272763066,0.002733333333333358,-0.173767725406302,-0.6742131600959986,45.20803333333334,0.07734446040638877,45.094,45.316,0.2220000000000013,45.213,45.20809949592368,0.002799999999999988,-0.06833660375771447,-1.5973432279098931,0.6333000000000002,0.03168716880168796,0.588,0.722,0.134,0.633,0.6340922382955547,-0.0008000000000000007,0.8857114914439357,0.31566441147161317,60.04371666666667,23.947702518259565,0.0,81.508,81.508,69.609,64.64317726605029,0.002216666666666593,-2.0191755436732337,2.317485778129507,17.960766666666668,0.3083394431827078,17.32,18.664,1.3440000000000012,17.9265,17.963413163056366,-8.333333333331676e-05,0.0744498356048742,0.026649751811679945,1.310466666666667,0.023531161372859533,1.258,1.367,0.10899999999999999,1.3065,1.3106779161945168,0.0,0.13503617132231602,0.4101484264536408,3,100,0,130,1
26,158.33628166666787,14.569944355556277,143.27,190.7,47.42999999999998,153.42,159.00522434986115,1.3333333333335417e-05,1.3539392839234725,0.6062362091389151,107.59213533333364,46.28209299266136,0.0,164.56,164.56,127.305,117.12429174756055,2.6666666666668466e-05,-1.8394831114717285,1.5141113942952478,1.73889516666666,0.8979001792199848,0.0,10.836,10.836,1.945,1.957033758651096,-2.216666666666667e-05,0.6579644696055313,11.633318363484193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.799729000000017,0.02445931095377223,8.735,8.884,0.1490000000000009,8.8,8.799762992906729,-9.666666666666638e-06,0.05139929008590013,-0.6977311275457461,8.73054949999997,0.024204294723939607,8.668,8.81,0.14200000000000124,8.731,8.730583051539856,-8.500000000000025e-06,0.11044777833024845,-0.6325652656531773,2434.6056000000435,193.73851228388537,2236.0,2867.8,631.8000000000002,2368.0,2442.3019958009554,-0.0012333333333333484,1.3552956002347336,0.6061031545622337,6.647124999999999,3.0164325241431027,0.0,20.318,20.318,7.75,7.299529843649747,-0.0012883333333333327,-1.2585473499296016,1.9542615794990148,9.595623333333352,0.019476518910957565,9.55,9.644,0.09399999999999942,9.596,9.595643099344613,-6.666666666665932e-06,0.09965119230107136,-0.4722668580881977,49.11003333333334,0.2873631829042979,48.504,49.453,0.9490000000000052,49.129,49.11087406674819,0.00358333333333339,-0.6301057020735691,-0.8654636584584581,53.673816666666646,0.1719712661722552,53.363,53.887,0.5240000000000009,53.676,53.67409216450086,0.003116666666666627,-0.3324922821727006,-1.2550703528768823,50.52234999999999,0.07228873240923067,50.332,50.609,0.277000000000001,50.543,50.52240171630139,0.004366666666666674,-0.835299782397522,-0.3351050634145998,45.32215000000001,0.04734125227184751,45.266,45.465,0.19900000000000517,45.301,45.32217472514605,0.0023499999999999706,1.101297603717587,0.14995513740828104,0.6361166666666666,0.031808851842774134,0.585,0.714,0.129,0.631,0.636911466898396,-0.0004500000000000004,0.8096428780947684,0.07122416896319539,60.35078333333334,24.074673628173148,0.0,81.84,81.84,69.695,64.97543350567199,-0.005416666666666714,-2.01837169491715,2.3135401436725687,18.28901666666666,0.2361967041589605,17.792,18.656,0.8639999999999972,18.342,18.290541804896506,0.0051166666666667025,-0.6147521003487318,-0.5526553553357778,1.3448,0.018827993343246488,1.299,1.375,0.07600000000000007,1.3479999999999999,1.344931795048854,0.0003833333333333355,-0.5952141194517053,-0.3673216993752044,3,100,0,130,1
27,158.26508666666751,14.602313065372561,141.47,190.79,49.31999999999999,153.37,158.9372996010271,-1.666666666666572e-05,1.3513754725337146,0.6023398558923594,107.51676166666678,46.27294465735435,0.0,165.65,165.65,127.28,117.05143931857155,2.6666666666666097e-05,-1.8384445378817718,1.5113448175504107,1.7311759999999956,0.9035915378960324,0.0,10.695,10.695,1.953,1.952805164457877,7.683333333333331e-05,0.6904802423670665,11.809380431294842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.796408833333379,0.023337316797471606,8.737,8.862,0.125,8.797,8.79643979081863,5.1666666666664676e-06,0.03372496046342954,-0.7911333123105089,8.727123833333295,0.022885370115109573,8.674,8.8,0.12600000000000122,8.727,8.72715383974074,5.333333333333338e-06,0.08114529243690063,-0.769937208264472,2432.505433333377,193.6971655888274,2235.6,2863.8,628.2000000000003,2367.6,2440.205170708675,0.0005999999999999849,1.3396265271156775,0.5776407316235415,6.6347916666666675,3.0028179079431183,0.0,20.479,20.479,7.739,7.282676420680332,-0.00029166666666666783,-1.2859131514098352,2.003225311188915,9.574230000000012,0.017910251254519,9.526,9.632,0.10599999999999987,9.573,9.574246752094908,-4.833333333333615e-05,0.35806798479386037,0.12945866528263483,49.318749999999994,0.3056401274374816,48.68,49.629,0.9489999999999981,49.361,49.31969705350996,0.004433333333333304,-0.6407574944690221,-0.8710115124803268,53.870583333333336,0.19128375882151907,53.566,54.117,0.5509999999999948,53.863,53.87092293761078,0.0038500000000000274,-0.1086654205996773,-1.4904078216264194,50.72119999999999,0.05228250185291517,50.582,50.762,0.17999999999999972,50.746,50.72122694592471,0.002733333333333358,-1.4359403051959485,0.9583608176755791,45.49631666666665,0.04355054215761464,45.355,45.547,0.19200000000000017,45.508,45.496337510653895,0.0015666666666666865,-1.1793690853837668,0.6581189155293656,0.6377333333333333,0.04221961103036782,0.578,0.762,0.18400000000000005,0.6305000000000001,0.6391293296352467,-0.0005166666666666671,1.2963750397487837,1.3678930883405052,60.21648333333334,23.992208499491156,0.0,81.898,81.898,69.62100000000001,64.82014296279102,-0.0066166666666665225,-2.027097651159986,2.338278556852411,18.268216666666675,0.21001373698456527,17.692,18.711,1.0189999999999984,18.2905,18.269423799069305,0.0005499999999999617,-0.5532055264702409,0.48678967660500483,1.3485833333333332,0.01733906155348541,1.299,1.38,0.08099999999999996,1.3505,1.348694794977722,0.00010000000000000009,-0.866689914802599,0.668010647282189,3,100,0,130,1
28,158.25193833333446,14.615731008957315,142.96,190.76,47.79999999999998,153.35,158.92544031458104,-2.8333333333335985e-05,1.3489751546049493,0.5942805862668301,107.48398466666728,46.28158487629192,0.0,166.47,166.47,127.28999999999999,117.02474976895104,-7.99999999999983e-05,-1.838208816388978,1.5109571162908173,1.740612833333339,0.8798081998947108,0.0,10.891,10.891,1.977,1.9503321522670667,-6.516666666666663e-05,0.6411238240080164,12.610633718979573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.791438500000064,0.02467746376251007,8.729,8.861,0.13200000000000145,8.792,8.791473134605917,1.1666666666666122e-06,0.037629235865510986,-0.7353689487232486,8.722813999999943,0.024147458196119433,8.665,8.79,0.125,8.722,8.722847423767915,1.3333333333334825e-06,0.08896453057148472,-0.6911411505206271,2432.6523666667113,193.61063248454866,2235.8,2865.4,629.5999999999999,2367.8,2440.344773604746,-0.0006333333333332879,1.3345908665488193,0.5640033894743577,6.646880000000003,3.028092591979313,0.0,20.463,20.463,7.743,7.3041329725026225,-0.00041833333333333387,-1.1968732199546155,2.089334972355707,9.554103333333346,0.019195554751614295,9.496,9.611,0.11500000000000021,9.554,9.554122616615992,-2.666666666666669e-05,0.001594342291661072,0.018561498352144934,49.495233333333346,0.27553677108912833,48.906,49.773,0.8670000000000044,49.59,49.4960002751064,0.0026000000000000983,-0.7542311818760727,-0.7967492393849516,54.05959999999998,0.17115482269960583,53.766,54.273,0.507000000000005,54.08,54.05987094077578,0.002350000000000089,-0.23827506510247376,-1.4025775725177767,50.91049999999998,0.06967555764637486,50.75,51.02,0.2700000000000031,50.932,50.9105476785836,0.0033166666666666345,-0.13360378455205785,-1.1051390536721692,45.53816666666665,0.08130850030730023,45.344,45.719,0.375,45.531,45.53823925486506,0.004483333333333306,0.013948313779841315,-0.43538004573988154,0.6266999999999999,0.031124641898877068,0.585,0.723,0.138,0.621,0.6274724163924126,-0.0004333333333333337,0.9531704959227402,0.7396848289746187,60.43135,24.105974037449023,0.0,81.61,81.61,69.5075,65.06186323120993,0.003283333333333379,-2.0175375319500297,2.315267333047931,18.6461,0.2693077978819031,18.152,19.08,0.9279999999999973,18.704500000000003,18.64804472055985,-0.0053000000000000234,-0.24074632113751018,-1.0628319987662151,1.3834166666666663,0.0218107707846885,1.342,1.419,0.07699999999999996,1.3875,1.3835885888996529,-0.0003833333333333318,-0.19750122123732844,-1.0532746349506577,3,100,0,130,1
29,158.09042666666758,14.665227680399477,142.16,190.8,48.640000000000015,153.18,158.7691780748598,-3.6666666666666476e-05,1.361510775997055,0.6220324893051763,107.34845083333344,46.192114532658515,0.0,166.4,166.4,127.235,116.8648849796844,-2.0000000000000757e-05,-1.8385640808931372,1.5120963033437205,1.740557666666667,0.8850736199178915,0.0,10.969,10.969,1.977,1.9526638993095302,6.65e-05,0.6632056289015875,12.989123603178024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.781652500000034,0.02262323459963216,8.722,8.84,0.11800000000000033,8.781,8.781681640864562,-3.0000000000001136e-06,0.017490146563936104,-0.8690561977717626,8.714268499999967,0.02192632529821919,8.653,8.776,0.12299999999999933,8.714,8.714296084815704,-5.333333333333338e-06,0.029053680499092672,-0.8463725194375655,2428.3547000000476,194.17237272050144,2232.0,2861.6,629.5999999999999,2363.6,2436.1053875684443,-6.666666666668182e-05,1.3482381869107447,0.5935376333372533,6.641189999999994,3.0123831380763444,0.0,20.479,20.479,7.741,7.292452042123188,-0.0001966666666666672,-1.2531502432044748,2.0127845520810457,9.538199999999987,0.018714165757521745,9.479,9.606,0.12700000000000067,9.538,9.538218358792173,-4.833333333333319e-05,0.1343622070744143,0.3556050939126183,49.66363333333331,0.30697855335873525,49.039,50.012,0.972999999999999,49.7365,49.66458206508941,0.00259999999999998,-0.64070767371771,-0.9026330843445574,54.205583333333315,0.16571092215729802,53.863,54.418,0.5549999999999997,54.207,54.20583662869402,0.002266666666666595,-0.3732221209666948,-1.1246710463720366,51.065333333333335,0.06173293736374101,51.004,51.215,0.21100000000000563,51.027,51.065370647827486,-6.666666666674815e-05,0.8357587490877378,-0.6203352926634915,45.77081666666666,0.055711905270676765,45.602,45.887,0.2850000000000037,45.773,45.77085057271714,0.0011166666666666695,-0.6084019625847622,1.5110245450371238,0.63505,0.03278537529651496,0.587,0.72,0.133,0.628,0.6358957330674057,-0.0004666666666666671,1.1615603350528416,0.6314548006294793,60.35935000000001,24.05514162767495,0.0,81.682,81.682,69.60900000000001,64.97615694352814,0.0024833333333333487,-2.0254496479269224,2.332529676916165,18.258216666666662,0.24216874913075692,17.72,18.747,1.027000000000001,18.247999999999998,18.259822604559993,-0.004283333333333358,-0.06367623798903727,-0.3189657699834192,1.3594166666666667,0.0202396406972939,1.313,1.401,0.08800000000000008,1.3615,1.359567327007628,-0.0003833333333333318,-0.11038552302520856,-0.5497448659088668,3,100,0,130,1
30,157.95073500000058,14.72972781293353,142.12,190.69,48.56999999999999,153.1,158.63606011396956,2.6666666666666097e-05,1.3403973402851537,0.5929376958607673,107.23488649999996,46.14245595858542,0.0,166.27,166.27,127.185,116.74094022474668,5.1666666666667044e-05,-1.83608231714416,1.5086024164849734,1.7349649999999892,0.8730744839025348,0.0,10.672,10.672,1.992,1.9422570905178194,-1.3000000000000011e-05,0.6496932272406284,13.440089587747408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,8.778931666666729,0.0231395764270271,8.718,8.84,0.12199999999999989,8.778,8.778962162351423,3.999999999999856e-06,-0.0019844312499649533,-0.7976965857537466,8.71148149999995,0.0223071287054909,8.649,8.771,0.12200000000000166,8.712,8.711510060422027,6.666666666666524e-06,0.007454467838166093,-0.7854752164977117,2425.8440333333606,195.49040443902027,2222.0,2861.6,639.5999999999999,2361.6,2433.708234831492,-0.0009000000000000152,1.330323236117796,0.5715302529004354,6.644685000000004,3.0167259734865404,0.0,20.479,20.479,7.755,7.297429297247988,-0.0004016666666666676,-1.2479560045694655,2.022712427088978,9.530806666666662,0.01777233680627159,9.479,9.586,0.1070000000000011,9.531,9.530823236915769,1.6666666666666312e-05,0.007601382246512238,-0.04807678385629899,49.824416666666664,0.28341261390810074,49.203,50.16,0.9569999999999936,49.876999999999995,49.82522271784978,0.0022166666666667114,-0.7086474390774874,-0.6827660247035077,54.384833333333304,0.18086737006866532,54.109,54.625,0.5159999999999982,54.375,54.385134087358836,0.0031833333333333752,-0.14290198513465183,-1.425331191356196,51.16253333333332,0.06004122657715263,51.02,51.281,0.2609999999999957,51.148,51.16256856368076,0.004349999999999928,0.45742295010653444,-0.4767894145375564,45.79908333333333,0.043967901802211044,45.699,45.891,0.19200000000000017,45.793,45.79910443829661,0.001749999999999948,0.5267270006536747,0.09562480758114855,0.6339666666666663,0.03234860464103858,0.587,0.726,0.139,0.631,0.6347914355649946,-0.000316666666666667,1.047877633507334,0.5627555252940506,60.39046666666666,24.091860149897567,0.0,82.119,82.119,69.82849999999999,65.018660319173,-0.0020333333333333314,-2.0178583380636725,2.31279413269859,18.431566666666665,0.21040535217104672,17.957,18.852,0.8949999999999996,18.4405,18.43276756756836,0.006416666666666693,-0.15844935395555215,-0.17978521971160788,1.3755666666666673,0.016639678148596737,1.339,1.408,0.06899999999999995,1.374,1.375667304740988,0.0006833333333333321,-0.05315825330252154,-0.496488820341237,3,100,0,130,1
